dong,enrollpet_count,enrollpet_people,source_file,년도,등록주체(시군구),등록 품종수,동물소유자당동물등록수,합계,기준일자,개등록자수,개등록수,고양이등록자수,고양이등록수,자치구명,등록소유자수,동물소유자당등록동물수,해당동의등록대행업체수,데이터기준일,외장형_무선인식(RFID)종류,내장형(RFID),외장형(RFID),인식표,등록주체(기타-2009년이전등록),시군구,내장형,외장형,반려동물총계,품종수,소유자수,개체수(전체),동물소유자수(개),개체수(개),동물소유자수(고양이),개체수(고양이),데이터 기준일자,반려동물수,대행업체,기타(이벤트등),RFID내장형,RFID외장형,동물소유자당,집계기준,동물 등록수
보문동1가,0,1.21,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,88.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동2가,0,1.25,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,127.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.0,102.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동3가,0,1.24,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,149.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동4가,0,1.34,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,47.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동5가,0,1.33,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동6가,0,1.3,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,301.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,39.0,231.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보문동7가,0,1.42,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,34.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼선동1가,0,1.3,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,296.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37.0,228.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼선동2가,0,1.29,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,330.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37.0,255.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼선동3가,0,1.3,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,240.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.0,184.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼선동4가,0,1.27,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,114.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼선동5가,0,1.28,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,205.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34.0,160.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
성북동1가,0,1.36,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,136.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
안암동1가,0,1.19,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,162.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.0,136.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
안암동2가,0,1.34,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,126.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,94.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
안암동3가,0,1.35,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,253.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.0,187.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
안암동4가,0,1.13,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,51.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
안암동5가,0,1.26,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,118.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.0,94.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동1가,0,1.35,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,69.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동2가,0,1.37,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,74.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동3가,0,1.17,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동4가,0,1.26,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,112.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.0,89.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동5가,0,1.19,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,44.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동6가,0,1.38,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,84.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동소문동7가,0,1.25,seongbuk_petStatus.csv,0.0,0.0,0.0,0.0,120.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
가락동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,3187.0,1.22,7.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
거여동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1597.0,1.26,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
마천동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1598.0,1.32,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
문정동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,3015.0,1.23,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
방이동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,2840.0,1.29,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
삼전동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1662.0,1.31,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
석촌동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1564.0,1.34,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
송파동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1876.0,1.28,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
신천동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1591.0,1.17,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
오금동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1646.0,1.23,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
잠실동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,4832.0,1.22,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
장지동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1668.0,1.21,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
풍납동,0,0,songpa_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,송파구,1513.0,1.23,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
가산동,0,0,geumcheon_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1344.0,981.0,1305.0,37.0,39.0,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
독산동,0,0,geumcheon_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6973.0,5178.0,6856.0,95.0,117.0,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
시흥동,0,0,geumcheon_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7246.0,5449.0,7148.0,74.0,98.0,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
갈월동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,184.0,0.0,0.0,0.0,0.0,0.0,0,0.0
남영동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,0.0,0.0,0.0,0.0,0.0,0,0.0
도원동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,353.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동자동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0,0.0
문배동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보광동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1509.0,0.0,0.0,0.0,0.0,0.0,0,0.0
산천동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526.0,0.0,0.0,0.0,0.0,0.0,0,0.0
서계동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,348.0,0.0,0.0,0.0,0.0,0.0,0,0.0
신계동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182.0,0.0,0.0,0.0,0.0,0.0,0,0.0
신창동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용문동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,352.0,0.0,0.0,0.0,0.0,0.0,0,0.0
이촌동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2585.0,0.0,0.0,0.0,0.0,0.0,0,0.0
주성동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청암동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한남동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2480.0,0.0,0.0,0.0,0.0,0.0,0,0.0
효창동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,687.0,0.0,0.0,0.0,0.0,0.0,0,0.0
후암동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1394.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동빙고동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,520.0,0.0,0.0,0.0,0.0,0.0,0,0.0
서빙고동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,456.0,0.0,0.0,0.0,0.0,0.0,0,0.0
이태원동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2803.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1130.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동4가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동5가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,451.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,169.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로4가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,485.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,191.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,425.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,501.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,677.0,0.0,0.0,0.0,0.0,0.0,0,0.0
도선동,0,291,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
마장동,0,1144,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
사근동,0,352,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
송정동,0,735,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
