행정동,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214,20221,20222,20223,20224,20231,20232,20233,20234,20241,20242,20243,20244,시설수,면적
독산3동,12885.5,14524.7,22056.4,24524.3,18831.7,17123.9,14146.3,15116.7,15136.7,16039.4,18046.4,20358.5,18487.1,22908.5,24888.3,22712.0,24613.9,26076.9,25400.7,22931.3,8939.2,27023.0,10364.2,28059.8,,0.92
독산4동,15109.5,15657.8,14768.7,16129.4,12224.0,12450.8,10675.4,11322.6,10090.5,12468.3,13069.7,13729.7,12811.6,15792.6,14491.1,16745.8,14350.2,14457.3,13796.0,16043.0,4857.5,16566.5,4779.1,13313.1,,0.59
돈암1동,2776.7,3193.0,2843.6,2824.6,2368.7,2208.9,1226.4,1978.8,2468.2,2639.2,2443.3,2627.4,3056.6,3491.3,3680.2,4264.3,3782.6,2754.0,3422.1,3047.6,1132.0,2391.9,1758.9,3133.1,,0.49
돈암2동,1117.7,3502.1,1247.2,3412.5,4505.2,5230.9,4591.4,4321.7,5737.9,5817.2,6035.7,8791.7,4979.5,5278.0,5247.2,3082.0,5394.4,18044.3,20314.9,18445.7,5144.3,16442.9,5931.7,15650.2,,0.48
동선동,95249.3,94838.3,109097.4,112887.8,86731.3,79466.4,65828.4,68143.0,66505.8,77579.9,72780.1,79427.7,76693.6,96190.6,102677.0,88248.6,92976.3,97362.8,93861.7,97686.6,38105.9,106838.0,39530.1,122146.8,225.0,0.73
동화동,7891.5,7194.4,9489.2,9198.8,10214.8,11214.1,9658.2,8518.4,9199.4,11433.0,9847.3,11591.1,10346.7,14285.9,14241.7,13904.5,13992.5,14070.6,13678.7,12140.3,3901.3,12294.8,5008.4,11230.7,,0.26
둔촌1동,916.0,1002.2,687.0,1581.5,986.9,774.1,862.1,720.4,936.6,1258.7,1108.0,884.6,1137.6,1318.9,812.8,1234.0,1029.6,1349.6,1363.5,1170.3,663.5,1087.4,195.0,852.4,81.0,0.92
둔촌2동,24678.5,30611.0,30184.3,28784.4,24439.5,29438.7,29030.4,28344.9,28773.4,37506.2,34669.1,35698.9,30835.4,36605.5,36743.9,29422.8,32223.0,37401.6,38402.4,35181.7,11568.0,38554.3,13724.1,31571.2,,1.56
등촌1동,1047408.0,620227.5,685928.8,660821.2,123486.1,164360.0,272013.9,241567.5,247716.1,361069.0,204918.6,318233.2,337116.6,684552.7,576043.2,733145.2,814680.9,572593.9,709581.1,670140.7,15768.7,55940.3,21294.3,48591.6,625.0,0.64
등촌2동,7700.6,7984.6,7760.7,6998.7,5789.3,6445.4,4123.6,3184.5,3446.7,3085.7,3617.8,3425.7,3596.8,5242.1,6283.4,5097.8,5640.7,6672.5,5321.7,4923.4,2464.8,8360.8,3481.6,7989.2,,0.92
등촌3동,44252.4,47214.1,47464.7,41648.6,38684.1,44011.9,35918.0,32104.8,33142.6,41326.5,35071.1,46082.9,50822.7,59981.3,62538.6,58876.9,62320.2,57740.2,57719.0,53838.3,18217.4,53204.7,21168.3,50594.6,,0.79
마장동,8143.2,7540.4,8597.3,7635.3,8396.4,8833.0,9632.4,7860.7,9658.6,9987.1,11056.0,9563.0,11007.7,10939.7,11889.1,11265.5,12122.3,11618.9,14522.3,13998.3,4350.1,14896.0,4747.4,13196.9,16.0,1.05
마천1동,4016.1,4163.1,4547.3,4523.1,3498.6,4556.7,2800.7,3144.2,2964.1,4348.9,3417.7,3550.3,3679.4,3852.4,3051.7,2833.7,3613.0,3689.1,3401.2,2877.6,721.9,3078.6,1384.1,3413.7,196.0,0.58
마천2동,18706.5,17853.6,16863.6,19973.1,22097.4,18837.6,17241.9,18827.6,18066.0,21536.5,20366.1,20419.2,17133.8,23828.8,21210.6,27063.3,19484.5,19333.9,16144.5,14954.4,4276.5,10923.3,3783.2,11543.4,,0.89
망우3동,3308.1,4990.0,3151.3,5372.2,4572.5,5007.5,3599.5,3786.2,4006.0,6604.9,6123.8,4767.8,4921.3,7871.2,5733.2,6228.0,6364.5,11336.0,10366.1,9351.3,2873.7,11249.1,3361.5,5760.5,,0.92
망우본동,32265.5,30031.4,28804.3,29785.3,24855.7,25932.0,21048.0,20611.6,22025.5,28292.1,26796.2,29352.4,23803.3,29047.0,31889.7,27356.1,30357.7,31986.8,33728.4,33568.4,10228.7,33673.0,10850.1,29974.2,256.0,3.03
망원1동,25667.3,31670.4,31978.4,33983.4,29614.6,33311.0,26258.9,27958.2,26006.0,35405.9,32089.8,33590.5,31629.1,35910.5,32649.7,33413.9,35979.0,37277.2,38479.5,41289.1,12775.8,38683.2,13987.9,36669.6,1156.0,1.14
